xdid	similar_grid_pct	reused_clues	reused_answers	total_clues	matches
nw2015-10-20	0	0	0	0	
nw2015-10-21	0	0	0	0	
nw2015-10-22	0	0	0	0	
nw2015-10-23	0	0	0	0	
nw2015-10-24	0	0	0	0	
nw2015-10-25	0	0	0	0	
nw2015-10-26	0	0	0	0	
nw2015-10-27	0	0	0	0	
nw2015-10-28	0	0	0	0	
nw2015-10-29	0	0	0	0	
nw2015-10-30	0	0	0	0	
nw2015-10-31	0	0	0	0	
nw2015-11-01	0	0	0	0	
nw2015-11-02	0	0	0	0	
nw2015-11-03	0	0	0	0	
nw2015-11-04	0	0	0	0	
nw2015-11-05	0	0	0	0	
nw2015-11-06	0	0	0	0	
nw2015-11-07	0	0	0	0	
nw2015-11-08	0	0	0	0	
nw2015-11-09	0	0	0	0	
nw2015-11-10	0	0	0	0	
nw2015-11-11	0	0	0	0	
nw2015-11-12	0	0	0	0	
nw2015-11-13	0	0	0	0	
nw2015-11-14	0	0	0	0	
nw2015-11-15	0	0	0	0	
nw2015-11-16	0	0	0	0	
nw2015-11-17	0	0	0	0	
nw2015-11-18	0	0	0	0	
nw2015-11-19	0	0	0	0	
nw2015-11-20	0	0	0	0	
nw2015-11-21	0	0	0	0	
nw2015-11-22	0	0	0	0	
nw2015-11-23	0	0	0	0	
nw2015-11-24	0	0	0	0	
nw2015-11-25	0	0	0	0	
nw2015-11-26	0	0	0	0	
nw2015-11-27	0	0	0	0	
nw2015-11-28	0	0	0	0	
nw2015-11-29	0	0	0	0	
nw2015-11-30	0	0	0	0	
nw2015-12-01	0	0	0	0	
nw2015-12-02	0	0	0	0	
nw2015-12-03	0	0	0	0	
nw2015-12-04	0	0	0	0	
nw2015-12-05	0	0	0	0	
nw2015-12-06	0	0	0	0	
nw2015-12-07	0	0	0	0	
nw2015-12-08	0	0	0	0	
nw2015-12-09	0	0	0	0	
nw2015-12-10	0	0	0	0	
nw2015-12-11	0	0	0	0	
nw2015-12-12	0	0	0	0	
nw2015-12-13	0	0	0	0	
nw2015-12-14	0	0	0	0	
nw2015-12-15	0	0	0	0	
nw2015-12-16	0	0	0	0	
nw2015-12-17	0	0	0	0	
nw2015-12-18	0	0	0	0	
nw2015-12-19	0	0	0	0	
nw2015-12-20	0	0	0	0	
nw2015-12-21	0	0	0	0	
nw2015-12-22	0	0	0	0	
nw2015-12-23	0	0	0	0	
nw2015-12-24	0	0	0	0	
nw2015-12-25	0	0	0	0	
nw2015-12-26	0	0	0	0	
nw2015-12-27	0	0	0	0	
nw2015-12-28	0	0	0	0	
nw2015-12-29	0	0	0	0	
nw2015-12-30	0	0	0	0	
nw2015-12-31	0	0	0	0	
nw2006-01-01	0	0	0	0	
nw2006-01-02	0	0	0	0	
nw2006-01-03	0	0	0	0	
nw2006-01-04	0	0	0	0	
nw2006-01-05	0	0	0	0	
nw2006-01-06	0	0	0	0	
nw2006-01-07	0	0	0	0	
nw2006-01-08	0	0	0	0	
nw2006-01-09	0	0	0	0	
nw2006-01-10	0	0	0	0	
nw2006-01-11	0	0	0	0	
nw2006-01-12	0	0	0	0	
nw2006-01-13	0	0	0	0	
nw2006-01-14	0	0	0	0	
nw2006-01-15	0	0	0	0	
nw2006-01-16	0	0	0	0	
nw2006-01-17	0	0	0	0	
nw2006-01-18	0	0	0	0	
nw2006-01-19	0	0	0	0	
nw2006-01-20	0	0	0	0	
nw2006-01-21	0	0	0	0	
nw2006-01-22	0	0	0	0	
nw2006-01-23	0	0	0	0	
nw2006-01-24	0	0	0	0	
nw2006-01-25	0	0	0	0	
nw2006-01-26	0	0	0	0	
nw2006-01-27	0	0	0	0	
nw2006-01-28	0	0	0	0	
nw2006-01-29	0	0	0	0	
nw2006-01-30	0	0	0	0	
nw2006-01-31	0	0	0	0	
nw2006-02-01	0	0	0	0	
nw2006-02-02	0	0	0	0	
nw2006-02-03	0	0	0	0	
nw2006-02-04	0	0	0	0	
nw2006-02-05	0	0	0	0	
nw2006-02-06	0	0	0	0	
nw2006-02-07	0	0	0	0	
nw2006-02-08	26	0	0	0	nw2009-11-18=26
nw2006-02-09	0	0	0	0	
nw2006-02-10	0	0	0	0	
nw2006-02-11	0	0	0	0	
nw2006-02-12	0	0	0	0	
nw2006-02-13	0	0	0	0	
nw2006-02-14	0	0	0	0	
nw2006-02-15	0	0	0	0	
nw2006-02-16	0	0	0	0	
nw2006-02-17	0	0	0	0	
nw2006-02-18	0	0	0	0	
nw2006-02-19	0	0	0	0	
nw2006-02-20	0	0	0	0	
nw2006-02-21	0	0	0	0	
nw2006-02-22	0	0	0	0	
nw2006-02-23	0	0	0	0	
nw2006-02-24	0	0	0	0	
nw2006-02-25	0	0	0	0	
nw2006-02-26	0	0	0	0	
nw2006-02-27	0	0	0	0	
nw2006-02-28	0	0	0	0	
nw2006-03-01	0	0	0	0	
nw2006-03-02	0	0	0	0	
nw2006-03-03	0	0	0	0	
nw2006-03-04	0	0	0	0	
nw2006-03-05	0	0	0	0	
nw2006-03-06	0	0	0	0	
nw2006-03-07	0	0	0	0	
nw2006-03-08	0	0	0	0	
nw2006-03-09	0	0	0	0	
nw2006-03-10	0	0	0	0	
nw2006-03-11	0	0	0	0	
nw2006-03-12	0	0	0	0	
nw2006-03-13	0	0	0	0	
nw2006-03-14	0	0	0	0	
nw2006-03-15	0	0	0	0	
nw2006-03-16	0	0	0	0	
nw2006-03-17	0	0	0	0	
nw2006-03-18	0	0	0	0	
nw2006-03-19	0	0	0	0	
nw2006-03-20	0	0	0	0	
nw2006-03-21	0	0	0	0	
nw2006-03-22	0	0	0	0	
nw2006-03-23	0	0	0	0	
nw2006-03-24	0	0	0	0	
nw2006-03-25	0	0	0	0	
nw2006-03-26	0	0	0	0	
nw2006-03-27	0	0	0	0	
nw2006-03-28	0	0	0	0	
nw2006-03-29	0	0	0	0	
nw2006-03-30	0	0	0	0	
nw2006-03-31	0	0	0	0	
nw2006-04-01	0	0	0	0	
nw2006-04-02	0	0	0	0	
nw2006-04-03	0	0	0	0	
nw2006-04-04	0	0	0	0	
nw2006-04-05	0	0	0	0	
nw2006-04-06	0	0	0	0	
nw2006-04-07	0	0	0	0	
nw2006-04-08	0	0	0	0	
nw2006-04-09	0	0	0	0	
nw2006-04-10	0	0	0	0	
nw2006-04-11	0	0	0	0	
nw2006-04-12	0	0	0	0	
nw2006-04-13	0	0	0	0	
nw2006-04-14	0	0	0	0	
nw2006-04-15	0	0	0	0	
nw2006-04-16	0	0	0	0	
nw2006-04-17	0	0	0	0	
nw2006-04-18	0	0	0	0	
nw2006-04-19	0	0	0	0	
nw2006-04-20	0	0	0	0	
nw2006-04-21	0	0	0	0	
nw2006-04-22	0	0	0	0	
nw2006-04-23	0	0	0	0	
nw2006-04-24	0	0	0	0	
nw2006-04-25	0	0	0	0	
nw2006-04-26	0	0	0	0	
nw2006-04-27	0	0	0	0	
nw2006-04-28	0	0	0	0	
nw2006-04-29	0	0	0	0	
nw2006-04-30	0	0	0	0	
nw2006-05-01	0	0	0	0	
nw2006-05-02	0	0	0	0	
nw2006-05-03	0	0	0	0	
nw2006-05-04	30	0	0	0	lat2000-09-18=30
nw2006-05-05	0	0	0	0	
nw2006-05-06	0	0	0	0	
nw2006-05-07	0	0	0	0	
nw2006-05-08	0	0	0	0	
nw2006-05-09	0	0	0	0	
nw2006-05-10	0	0	0	0	
nw2006-05-11	0	0	0	0	
nw2006-05-12	26	0	0	0	up2003-09-02=26
nw2006-05-13	0	0	0	0	
nw2006-05-14	0	0	0	0	
nw2006-05-15	0	0	0	0	
nw2006-05-16	0	0	0	0	
nw2006-05-17	0	0	0	0	
nw2006-05-18	0	0	0	0	
nw2006-05-19	0	0	0	0	
nw2006-05-20	0	0	0	0	
nw2006-05-21	0	0	0	0	
nw2006-05-22	0	0	0	0	
nw2006-05-23	0	0	0	0	
nw2006-05-24	0	0	0	0	
nw2006-05-25	0	0	0	0	
nw2006-05-26	0	0	0	0	
nw2006-05-27	0	0	0	0	
nw2006-05-28	0	0	0	0	
nw2006-05-29	0	0	0	0	
nw2006-05-30	0	0	0	0	
nw2006-05-31	0	0	0	0	
nw2006-06-01	0	0	0	0	
nw2006-06-02	0	0	0	0	
nw2006-06-03	0	0	0	0	
nw2006-06-04	0	0	0	0	
nw2006-06-05	0	0	0	0	
nw2006-06-06	0	0	0	0	
nw2006-06-07	0	0	0	0	
nw2006-06-08	0	0	0	0	
nw2006-06-09	0	0	0	0	
nw2006-06-10	0	0	0	0	
nw2006-06-11	0	0	0	0	
nw2006-06-12	0	0	0	0	
nw2006-06-13	0	0	0	0	
nw2006-06-14	0	0	0	0	
nw2006-06-15	0	0	0	0	
nw2006-06-16	0	0	0	0	
nw2006-06-17	0	0	0	0	
nw2006-06-18	0	0	0	0	
nw2006-06-19	0	0	0	0	
nw2006-06-20	0	0	0	0	
nw2006-06-21	0	0	0	0	
nw2006-06-22	0	0	0	0	
nw2006-06-23	0	0	0	0	
nw2006-06-24	0	0	0	0	
nw2006-06-25	0	0	0	0	
nw2006-06-26	0	0	0	0	
nw2006-06-27	0	0	0	0	
nw2006-06-28	0	0	0	0	
nw2006-06-29	0	0	0	0	
nw2006-06-30	0	0	0	0	
nw2006-07-01	0	0	0	0	
nw2006-07-02	0	0	0	0	
nw2006-07-03	0	0	0	0	
nw2006-07-04	0	0	0	0	
nw2006-07-05	0	0	0	0	
nw2006-07-06	0	0	0	0	
nw2006-07-07	0	0	0	0	
nw2006-07-08	0	0	0	0	
nw2006-07-09	0	0	0	0	
nw2006-07-10	0	0	0	0	
nw2006-07-11	0	0	0	0	
nw2006-07-12	0	0	0	0	
nw2006-07-13	0	0	0	0	
nw2006-07-14	0	0	0	0	
nw2006-07-15	0	0	0	0	
nw2006-07-16	0	0	0	0	
nw2006-07-17	0	0	0	0	
nw2006-07-18	0	0	0	0	
nw2006-07-19	82	0	0	0	usa2004-12-29=31 usa2006-06-08=26 nyt1998-09-24=25
nw2006-07-20	0	0	0	0	
nw2006-07-21	0	0	0	0	
nw2006-07-22	0	0	0	0	
nw2006-07-23	0	0	0	0	
nw2006-07-24	0	0	0	0	
nw2006-07-25	0	0	0	0	
nw2006-07-26	0	0	0	0	
nw2006-07-27	0	0	0	0	
nw2006-07-28	0	0	0	0	
nw2006-07-29	0	0	0	0	
nw2006-07-30	0	0	0	0	
nw2006-07-31	0	0	0	0	
nw2006-08-01	0	0	0	0	
nw2006-08-02	0	0	0	0	
nw2006-08-03	0	0	0	0	
nw2006-08-04	26	0	0	0	usa2000-05-17=26
nw2006-08-05	0	0	0	0	
nw2006-08-06	0	0	0	0	
nw2006-08-07	0	0	0	0	
nw2006-08-08	0	0	0	0	
nw2006-08-09	0	0	0	0	
nw2006-08-10	0	0	0	0	
nw2006-08-11	0	0	0	0	
nw2006-08-12	0	0	0	0	
nw2006-08-13	0	0	0	0	
nw2006-08-14	0	0	0	0	
nw2006-08-15	0	0	0	0	
nw2006-08-16	0	0	0	0	
nw2006-08-17	0	0	0	0	
nw2006-08-18	0	0	0	0	
nw2006-08-19	0	0	0	0	
nw2006-08-20	0	0	0	0	
nw2006-08-21	0	0	0	0	
nw2006-08-22	0	0	0	0	
nw2006-08-23	0	0	0	0	
nw2006-08-24	0	0	0	0	
nw2006-08-25	0	0	0	0	
nw2006-08-26	0	0	0	0	
nw2006-08-27	0	0	0	0	
nw2006-08-28	0	0	0	0	
nw2006-08-29	0	0	0	0	
nw2006-08-30	0	0	0	0	
nw2006-08-31	0	0	0	0	
nw2006-09-01	0	0	0	0	
nw2006-09-02	0	0	0	0	
nw2006-09-03	0	0	0	0	
nw2006-09-04	0	0	0	0	
nw2006-09-05	0	0	0	0	
nw2006-09-06	0	0	0	0	
nw2006-09-07	0	0	0	0	
nw2006-09-08	0	0	0	0	
nw2006-09-09	0	0	0	0	
nw2006-09-10	0	0	0	0	
nw2006-09-11	0	0	0	0	
nw2006-09-12	0	0	0	0	
nw2006-09-13	0	0	0	0	
nw2006-09-14	0	0	0	0	
nw2006-09-15	0	0	0	0	
nw2006-09-16	0	0	0	0	
nw2006-09-17	0	0	0	0	
nw2006-09-18	0	0	0	0	
nw2006-09-19	0	0	0	0	
nw2006-09-20	0	0	0	0	
nw2006-09-21	0	0	0	0	
nw2006-09-22	0	0	0	0	
nw2006-09-23	0	0	0	0	
nw2006-09-24	0	0	0	0	
nw2006-09-25	0	0	0	0	
nw2006-09-26	0	0	0	0	
nw2006-09-27	0	0	0	0	
nw2006-09-28	0	0	0	0	
nw2006-09-29	0	0	0	0	
nw2006-09-30	0	0	0	0	
nw2006-10-01	0	0	0	0	
nw2006-10-02	0	0	0	0	
nw2006-10-03	0	0	0	0	
nw2006-10-04	0	0	0	0	
nw2006-10-05	0	0	0	0	
nw2006-10-06	0	0	0	0	
nw2006-10-07	0	0	0	0	
nw2006-10-08	0	0	0	0	
nw2006-10-09	0	0	0	0	
nw2006-10-10	0	0	0	0	
nw2006-10-11	0	0	0	0	
nw2006-10-12	0	0	0	0	
nw2006-10-13	0	0	0	0	
nw2006-10-14	0	0	0	0	
nw2006-10-15	0	0	0	0	
nw2006-10-16	0	0	0	0	
nw2006-10-17	0	0	0	0	
nw2006-10-18	0	0	0	0	
nw2006-10-19	0	0	0	0	
nw2006-10-20	0	0	0	0	
nw2006-10-21	0	0	0	0	
nw2006-10-22	0	0	0	0	
nw2006-10-23	0	0	0	0	
nw2006-10-24	0	0	0	0	
nw2006-10-25	0	0	0	0	
nw2006-10-26	0	0	0	0	
nw2006-10-27	0	0	0	0	
nw2006-10-28	0	0	0	0	
nw2006-10-29	0	0	0	0	
nw2006-10-30	0	0	0	0	
nw2006-10-31	0	0	0	0	
nw2006-11-01	0	0	0	0	
nw2006-11-02	0	0	0	0	
nw2006-11-03	0	0	0	0	
nw2006-11-04	0	0	0	0	
nw2006-11-05	0	0	0	0	
nw2006-11-06	0	0	0	0	
nw2006-11-07	0	0	0	0	
nw2006-11-08	0	0	0	0	
nw2006-11-09	0	0	0	0	
nw2006-11-10	0	0	0	0	
nw2006-11-11	0	0	0	0	
nw2006-11-12	0	0	0	0	
nw2006-11-13	0	0	0	0	
nw2006-11-14	0	0	0	0	
nw2006-11-15	0	0	0	0	
nw2006-11-16	0	0	0	0	
nw2006-11-17	0	0	0	0	
nw2006-11-18	0	0	0	0	
nw2006-11-19	0	0	0	0	
nw2006-11-20	0	0	0	0	
nw2006-11-21	0	0	0	0	
nw2006-11-22	0	0	0	0	
nw2006-11-23	0	0	0	0	
nw2006-11-24	0	0	0	0	
nw2006-11-25	0	0	0	0	
nw2006-11-26	0	0	0	0	
nw2006-11-27	0	0	0	0	
nw2006-11-28	0	0	0	0	
nw2006-11-29	0	0	0	0	
nw2006-11-30	0	0	0	0	
nw2006-12-01	0	0	0	0	
nw2006-12-02	0	0	0	0	
nw2006-12-03	0	0	0	0	
nw2006-12-04	0	0	0	0	
nw2006-12-05	0	0	0	0	
nw2006-12-06	0	0	0	0	
nw2006-12-07	0	0	0	0	
nw2006-12-08	0	0	0	0	
nw2006-12-09	0	0	0	0	
nw2006-12-10	0	0	0	0	
nw2006-12-11	0	0	0	0	
nw2006-12-12	0	0	0	0	
nw2006-12-13	0	0	0	0	
nw2006-12-14	0	0	0	0	
nw2006-12-15	0	0	0	0	
nw2006-12-16	0	0	0	0	
nw2006-12-17	0	0	0	0	
nw2006-12-18	27	0	0	0	up2015-12-03=27
nw2006-12-19	0	0	0	0	
nw2006-12-20	0	0	0	0	
nw2006-12-21	0	0	0	0	
nw2006-12-22	0	0	0	0	
nw2006-12-23	0	0	0	0	
nw2006-12-24	0	0	0	0	
nw2006-12-25	0	0	0	0	
nw2006-12-26	0	0	0	0	
nw2006-12-27	0	0	0	0	
nw2006-12-28	0	0	0	0	
nw2006-12-29	0	0	0	0	
nw2006-12-30	0	0	0	0	
nw2006-12-31	0	0	0	0	
nyh1943-08-04	0	0	0	0	
lat2016-06-12	0	76	139	144	
nyt2016-06-12	0	56	132	140	
up2016-06-12	0	51	73	76	
usa2016-06-12	0	61	78	78	
lat2016-06-12	0	76	139	144	
nyt2016-06-12	0	56	132	140	
up2016-06-12	0	51	73	76	
usa2016-06-12	0	61	78	78	
lat2016-06-13	0	44	71	74	
nyt2016-06-13	0	34	78	78	
up2016-06-13	0	55	76	76	
usa2016-06-13	0	58	77	78	
bg1917-02-25	0	0	0	0	
up2016-06-14	0	0	0	0	
up2016-06-15	0	0	0	0	
up2016-06-16	0	0	0	0	
up2016-06-17	0	0	0	0	
up2016-06-18	0	0	0	0	
up2016-06-19	0	0	0	0	
up2016-06-20	0	0	0	0	
up2016-06-21	0	0	0	0	
up2016-06-22	0	0	0	0	
up2016-06-23	0	0	0	0	
up2016-06-24	0	0	0	0	
up2016-06-25	0	0	0	0	
up2016-06-26	0	0	0	0	
up2016-06-27	0	0	0	0	
lat2016-06-14	0	0	0	0	
lat2016-06-15	0	0	0	0	
lat2016-06-16	0	0	0	0	
lat2016-06-17	0	0	0	0	
lat2016-06-18	0	0	0	0	
lat2016-06-19	0	0	0	0	
lat2016-06-20	0	0	0	0	
lat2016-06-21	0	0	0	0	
lat2016-06-22	0	0	0	0	
lat2016-06-23	0	0	0	0	
lat2016-06-24	0	0	0	0	
lat2016-06-25	0	0	0	0	
lat2016-06-26	0	0	0	0	
lat2016-06-27	0	0	0	0	
usa2016-06-14	0	0	0	0	
usa2016-06-15	0	0	0	0	
usa2016-06-16	0	0	0	0	
usa2016-06-17	0	0	0	0	
usa2016-06-18	0	0	0	0	
usa2016-06-19	0	0	0	0	
usa2016-06-20	0	0	0	0	
usa2016-06-21	0	0	0	0	
usa2016-06-22	0	0	0	0	
usa2016-06-23	0	0	0	0	
usa2016-06-24	0	0	0	0	
usa2016-06-25	0	0	0	0	
usa2016-06-26	0	0	0	0	
usa2016-06-27	0	0	0	0	
bg-1001	0	0	0	0	
bg-1102	0	0	0	0	
bg-1104	0	0	0	0	
bg-1106	0	0	0	0	
bg-1108	0	0	0	0	
bg-1110	0	0	0	0	
bg-1112	0	0	0	0	
bg-1114	0	0	0	0	
bg-1116	0	0	0	0	
bg-1118	0	0	0	0	
bg-1120	0	0	0	0	
bg-1122	0	0	0	0	
bg-1124	0	0	0	0	
bg-1126	0	0	0	0	
bg-1128	0	0	0	0	
bg-1130	0	0	0	0	
bg-1132	0	0	0	0	
bg-1215	0	0	0	0	
bg-410	0	0	0	0	
bg-420	0	0	0	0	
bg-424	0	0	0	0	
bg-437	0	0	0	0	
bg-442	0	0	0	0	
bg-735	0	0	0	0	
bg-743	0	0	0	0	
bg-901	0	0	0	0	
bg-902	0	0	0	0	
bg-903	0	0	0	0	
bg-905	0	0	0	0	
bg-929	0	0	0	0	
nyt2016-06-14	0	0	0	0	
nyt2016-06-15	0	0	0	0	
nyt2016-06-16	0	0	0	0	
nyt2016-06-17	0	0	0	0	
nyt2016-06-18	0	0	0	0	
nyt2016-06-19	0	0	0	0	
nyt2016-06-20	0	0	0	0	
nyt2016-06-21	0	0	0	0	
nyt2016-06-22	0	0	0	0	
nyt2016-06-23	0	0	0	0	
nyt2016-06-24	0	0	0	0	
nyt2016-06-25	0	0	0	0	
nyt2016-06-26	0	0	0	0	
nyt2016-06-27	0	0	0	0	
up2016-06-28	0	0	0	0	
up2016-06-29	0	0	0	0	
up2016-06-30	0	0	0	0	
lat2016-06-28	0	0	0	0	
lat2016-06-29	0	0	0	0	
lat2016-06-30	0	0	0	0	
usa2016-06-28	0	0	0	0	
usa2016-06-29	0	0	0	0	
usa2016-06-30	0	0	0	0	
bg-004	100	0	0	0	bg-424=100
bg-004	100	0	0	0	bg-437=100
bg-004	100	0	0	0	bg-442=100
bg-004	100	0	0	0	bg-410=100
bg-004	100	0	0	0	bg-420=100
bg-1134	200	0	0	0	bg1999-01-02=100 bg1999-01-02=100
bg-1136	200	0	0	0	bg1999-01-16=100 bg1999-01-16=100
bg-1138	200	0	0	0	bg1999-01-31=100 bg1999-01-31=100
bg-1140	200	0	0	0	bg1999-02-14=100 bg1999-02-14=100
bg-1142	200	0	0	0	bg1999-02-28=100 bg1999-02-28=100
bg-1144	200	0	0	0	bg1999-03-14=100 bg1999-03-14=100
bg-1146	200	0	0	0	bg1999-04-11=100 bg1999-04-11=100
bg-1148	200	0	0	0	bg1999-03-28=100 bg1999-03-28=100
bg-1150	200	0	0	0	bg1999-04-25=100 bg1999-04-25=100
nyt2016-06-28	0	0	0	0	
nyt2016-06-29	0	0	0	0	
nyt2016-06-30	0	0	0	0	
nyt2016-07-01	0	0	0	0	
nyt2016-07-02	0	0	0	0	
nyt2016-07-03	0	0	0	0	
nyt2016-07-04	0	0	0	0	
nyt2016-07-05	0	0	0	0	
nyt2016-07-06	0	0	0	0	
nyt2016-07-07	0	0	0	0	
nyt2016-07-08	0	0	0	0	
nyt2016-07-09	0	0	0	0	
nyt2016-07-10	0	0	0	0	
nyt2016-07-11	0	0	0	0	
nyt2016-07-12	0	0	0	0	
nyt2016-07-13	0	0	0	0	
nyt2016-07-14	0	0	0	0	
nyt2016-07-15	0	0	0	0	
nyt2016-07-16	0	0	0	0	
nyt2016-07-17	0	0	0	0	
nyt2016-07-18	0	0	0	0	
nyt2016-07-19	0	0	0	0	
nyt2016-07-20	0	0	0	0	
nyt2016-07-21	0	0	0	0	
nyt2016-07-22	0	0	0	0	
nyt2016-07-23	0	0	0	0	
nyt2016-07-24	0	0	0	0	
nyt2016-07-25	0	0	0	0	
nyt2016-07-26	0	0	0	0	
nyt2016-07-27	0	0	0	0	
nyt2016-07-28	0	0	0	0	
nyt2016-07-29	0	0	0	0	
nyt2016-07-30	0	0	0	0	
nyt2016-07-31	0	0	0	0	
nyt2016-08-01	0	0	0	0	
nyt2016-08-02	0	0	0	0	
nyt2016-08-03	0	0	0	0	
nyt2016-08-04	0	0	0	0	
nyt2016-08-05	0	0	0	0	
nyt2016-08-06	0	0	0	0	
nyt2016-08-07	0	0	0	0	
nyt2016-08-08	0	0	0	0	
nyt2016-08-09	0	0	0	0	
nyt2016-08-10	0	0	0	0	
nyt2016-08-11	0	0	0	0	
nyt2016-08-12	0	0	0	0	
nyt2016-08-13	0	0	0	0	
nyt2016-08-14	0	0	0	0	
nyt2016-08-15	0	0	0	0	
nyt2016-08-16	0	0	0	0	
lat2016-07-01	0	0	0	0	
lat2016-07-02	0	0	0	0	
lat2016-07-03	0	0	0	0	
lat2016-07-04	0	0	0	0	
lat2016-07-05	0	0	0	0	
lat2016-07-06	0	0	0	0	
lat2016-07-07	0	0	0	0	
lat2016-07-08	0	0	0	0	
lat2016-07-09	0	0	0	0	
lat2016-07-10	0	0	0	0	
lat2016-07-11	0	0	0	0	
lat2016-07-12	0	0	0	0	
lat2016-07-13	0	0	0	0	
lat2016-07-14	0	0	0	0	
lat2016-07-15	0	0	0	0	
lat2016-07-16	0	0	0	0	
lat2016-07-17	0	0	0	0	
lat2016-07-18	0	0	0	0	
lat2016-07-19	0	0	0	0	
lat2016-07-20	0	0	0	0	
lat2016-07-21	0	0	0	0	
lat2016-07-22	0	0	0	0	
lat2016-07-23	0	0	0	0	
lat2016-07-24	0	0	0	0	
lat2016-07-25	0	0	0	0	
lat2016-07-26	0	0	0	0	
lat2016-07-27	0	0	0	0	
lat2016-07-28	0	0	0	0	
lat2016-07-29	0	0	0	0	
lat2016-07-30	0	0	0	0	
lat2016-07-31	0	0	0	0	
lat2016-08-01	0	0	0	0	
lat2016-08-02	0	0	0	0	
lat2016-08-03	0	0	0	0	
lat2016-08-04	0	0	0	0	
lat2016-08-05	0	0	0	0	
lat2016-08-06	0	0	0	0	
lat2016-08-07	0	0	0	0	
lat2016-08-08	0	0	0	0	
lat2016-08-09	0	0	0	0	
lat2016-08-10	0	0	0	0	
lat2016-08-11	0	0	0	0	
lat2016-08-12	0	0	0	0	
lat2016-08-13	0	0	0	0	
lat2016-08-14	0	0	0	0	
lat2016-08-15	0	0	0	0	
lat2016-08-16	0	0	0	0	
lat2016-08-17	0	0	0	0	
up-481	0	0	0	0	
up-482	0	0	0	0	
up-483	0	0	0	0	
up-484	0	0	0	0	
up-485	0	0	0	0	
up-486	0	0	0	0	
up-487	0	0	0	0	
up-488	0	0	0	0	
up-489	0	0	0	0	
up-490	0	0	0	0	
up-491	0	0	0	0	
up-492	0	0	0	0	
up-493	0	0	0	0	
up-494	0	0	0	0	
up-495	0	0	0	0	
up-496	0	0	0	0	
up-497	0	0	0	0	
up-498	0	0	0	0	
up-499	0	0	0	0	
up-500	0	0	0	0	
up-501	0	0	0	0	
up-502	0	0	0	0	
up-503	0	0	0	0	
up-504	0	0	0	0	
up2001-09-03	187	0	0	0	up2006-06-28=96 usa2011-12-19=91
up2016-07-01	0	0	0	0	
up2016-07-02	0	0	0	0	
up2016-07-03	0	0	0	0	
up2016-07-04	0	0	0	0	
up2016-07-05	0	0	0	0	
up2016-07-06	0	0	0	0	
up2016-07-07	0	0	0	0	
up2016-07-08	0	0	0	0	
up2016-07-09	0	0	0	0	
up2016-07-10	0	0	0	0	
up2016-07-11	0	0	0	0	
up2016-07-12	0	0	0	0	
up2016-07-13	0	0	0	0	
up2016-07-14	0	0	0	0	
up2016-07-15	0	0	0	0	
up2016-07-16	0	0	0	0	
up2016-07-17	0	0	0	0	
up2016-07-18	0	0	0	0	
up2016-07-19	0	0	0	0	
up2016-07-20	0	0	0	0	
up2016-07-21	0	0	0	0	
up2016-07-22	0	0	0	0	
up2016-07-23	0	0	0	0	
up2016-07-24	0	0	0	0	
up2016-07-25	0	0	0	0	
up2016-07-26	0	0	0	0	
up2016-07-27	0	0	0	0	
up2016-07-28	0	0	0	0	
up2016-07-29	0	0	0	0	
up2016-07-30	0	0	0	0	
up2016-07-31	0	0	0	0	
up2016-08-01	0	0	0	0	
up2016-08-02	0	0	0	0	
up2016-08-03	0	0	0	0	
up2016-08-04	0	0	0	0	
up2016-08-05	0	0	0	0	
up2016-08-06	0	0	0	0	
up2016-08-07	0	0	0	0	
up2016-08-08	0	0	0	0	
up2016-08-09	0	0	0	0	
up2016-08-10	0	0	0	0	
up2016-08-11	0	0	0	0	
up2016-08-12	0	0	0	0	
up2016-08-13	0	0	0	0	
up2016-08-14	0	0	0	0	
up2016-08-15	0	0	0	0	
up2016-08-16	0	0	0	0	
up2004-12-04	0	0	0	0	
usa2003-05-19	0	0	0	0	
usa2003-05-19	0	0	0	0	
usa2003-05-20	0	0	0	0	
usa2003-05-20	0	0	0	0	
usa2016-07-01	0	0	0	0	
usa2016-07-02	0	0	0	0	
usa2016-07-03	0	0	0	0	
usa2016-07-04	0	0	0	0	
usa2016-07-05	0	0	0	0	
usa2016-07-06	0	0	0	0	
usa2016-07-07	0	0	0	0	
usa2016-07-08	0	0	0	0	
usa2016-07-09	0	0	0	0	
usa2016-07-10	0	0	0	0	
usa2016-07-11	0	0	0	0	
usa2016-07-12	0	0	0	0	
usa2016-07-13	0	0	0	0	
usa2016-07-14	0	0	0	0	
usa2016-07-15	0	0	0	0	
usa2016-07-16	0	0	0	0	
usa2016-07-17	0	0	0	0	
usa2016-07-18	0	0	0	0	
usa2016-07-19	0	0	0	0	
usa2016-07-20	0	0	0	0	
usa2016-07-21	0	0	0	0	
usa2016-07-22	0	0	0	0	
usa2016-07-23	0	0	0	0	
usa2016-07-24	0	0	0	0	
usa2016-07-25	0	0	0	0	
usa2016-07-26	0	0	0	0	
usa2016-07-27	0	0	0	0	
usa2016-07-28	0	0	0	0	
usa2016-07-29	0	0	0	0	
usa2016-07-30	0	0	0	0	
usa2016-07-31	0	0	0	0	
usa2016-08-01	0	0	0	0	
usa2016-08-02	0	0	0	0	
usa2016-08-03	0	0	0	0	
usa2016-08-04	0	0	0	0	
usa2016-08-05	0	0	0	0	
usa2016-08-06	0	0	0	0	
